ACO_Num,ACO_NAME,Start_Date,Track2,Adv_Pay,Int_Pmt,Adv_Pay_Amt,QualScore,QualPerfShare,FinalShareRate,MinLossPerc,MinSavPerc,ABtotBnchmk,ABtotExp,BnchmkMinExp,EarnShrSavings,OweLosses,N_AB,N_AB_Year,N_AB_Year_ESRD,N_AB_Year_DIS,N_AB_Year_AGED_Dual,N_AB_Year_AGED_NonDual,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,Per_Capita_Exp_ALL_ESRD,Per_Capita_Exp_ALL_DIS,Per_Capita_Exp_ALL_AGDU,Per_Capita_Exp_ALL_AGND,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,chf_adm,copd_adm,pneu_adm,readm_Rate_1000,prov_Rate_1000,P_SNF_ADM,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,N_CAH,N_FQHC,N_RHC,N_ETA,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY
A43014,"Indiana University Health ACO, Inc.",7/1/2012,0,0,0,,1,0.5,0.5,,0.024454382,315679780.9,329093574.3,-13413793.41,0,,25456,21005.41667,529.75,4760.583333,604.5,15110.58333,6248,9188,4691,1704,12237,9594,16781,4467,152,73,7,351,72158.25094,10377.32521,12421.0376,8558.332867,3590.649026,3234.564115,176.0783752,206.1804604,42.25610722,141.3124306,770.6123973,0,2491.858453,95.31636491,402.4653512,425.8935361,377.0456033,352.8613651,4.903497114,12.42536647,6.855374606,12.47297324,12.71100708,9.664173923,166.2900439,731.09132,61.174697,890.2465634,258.1715034,747.1882253,262.7893599,8416.114891,3176.609208,4425.85841,789.0345744,24.61269911,0,1,0,0,0,509,1802,296,13,11,1.01028999,1.413966188,1.102054115,1.060576883,1.020115385,1.350043096,1.168648153,1.036837964,0.986345169,1.363182386,1.094831289,1.023385334,1.00132417,1.310630828,1.067323963,1.047320922
A42388,"Mercy ACO, LLC",7/1/2012,0,0,0,,1,0.5,0.5,,0.024233775,280991405.4,271958075.9,9033329.509,4426331.459,,27662,23683.33333,151.75,3304.75,954.75,19272.08333,4315,10245,6648,3225,14082,10351,23179,618,223,120,18,275,64555.40734,7811.565324,10126.43359,7277.436493,2539.946007,2406.441913,24.33376603,82.4594428,43.0180775,315.9863794,665.6725771,0,2393.715181,85.263721,276.5416731,284.6870943,303.0695396,291.8807088,0.50666404,5.066640395,5.615526438,14.27103711,10.38661281,12.41326897,142.1732192,782.3879298,77.47737604,620.0723404,203.4256119,554.4171252,205.030048,9049.10419,3912.881933,3866.564396,1255.7246,13.93326109,0,0,0,0,2,406,612,169,1,0,0.982523466,1.038635716,1.064805394,1.019992859,1.013072256,1.059682734,1.014296168,1.012201227,1.025672452,1.058544335,0.992064203,1.018993576,1.045727919,1.051420041,0.992722828,1.010696071
A05913,"FPG Healthcare, LLC",7/1/2012,0,0,1,,1,0.5,0.5,,0.036336336,64109213.12,60152044.69,3957168.433,1939012.532,,5887,4793.75,90,912.6666667,630.4166667,3160.666667,1188,2200,1160,377,2665,2260,3568,695,102,394,6,160,72932.16231,7251.745134,8250.612812,7003.58076,2280.516386,2148.40619,71.13681902,46.35714919,42.73339329,161.805824,281.8226505,0,3491.493302,78.78017248,596.473169,307.8595882,279.9478488,266.5971317,2.086049544,2.711864407,8.552803129,11.68187745,11.68187745,5.423728814,160.7565012,752.5610717,27.95306389,608.9178618,221.1212516,639.5827901,292.672751,10062.26858,3947.848761,5433.324642,660.8604954,20.23468057,0,0,0,0,0,80,29,9,1,0,1.019297457,1.135759293,1.001280874,1.083736274,1.009150279,1.119226448,0.983333868,1.090407363,1.009123247,1.104553733,0.966434661,1.084009537,0.9870353,1.064045202,0.958743698,1.045281963
A10213,"University of Iowa Affiliated Health Providers, LC",7/1/2012,0,0,0,,1,0.5,0.5,,0.024973799,214048603.8,213649485.9,399117.8178,0,,20262,16945.41667,147.9166667,3179.083333,547.4166667,13071,4058,7034,4338,2165,10023,7572,16711,432,99,88,15,250,60056.728,9105.296553,9789.149005,7676.345026,2562.553382,2319.064016,36.44648068,91.87767494,129.418325,260.0798175,557.8337042,0,2095.537665,75.38950797,215.9652116,332.5532568,313.4770956,293.117608,1.298286164,6.196365782,12.86483562,11.68457548,8.910964125,12.62878359,142.5706838,758.572288,68.69114067,792.6037031,212.0927488,664.1323859,224.3674543,8543.903219,3440.517347,3890.019425,1188.285918,25.08052817,0,0,0,0,16,192,1029,154,2,0,1.016450734,1.136478409,1.067076183,1.037969561,1.017864913,1.142789897,1.020937857,1.026982898,1.006890481,1.14539022,0.958986371,1.036535859,0.995864602,1.145377043,0.996322444,0.985701823
A40070,"ProHealth Solutions, LLC",7/1/2012,0,0,0,,1,0.5,0.5,,0.024749492,252373244,262146552.3,-9773308.281,0,,22505,19569.75,182.5833333,2032,305.0833333,17050.08333,3067,9197,5413,2621,11686,8612,19650,161,66,63,13,345,88732.55256,8289.494184,14075.38545,8096.233286,3281.916523,2782.59847,128.8484,348.5565224,57.42864645,347.5795854,717.7880833,0,2260.30254,94.66168621,275.4962579,191.2228566,304.9604619,276.3959683,2.708261475,18.95783033,6.89840187,12.67261973,5.263225131,7.511593148,145.7152975,738.8456091,72.30547146,542.9297768,212.3174798,567.3552294,208.2806372,7544.552179,3340.717178,3682.520216,517.891133,3.423651299,0,0,0,0,4,150,408,69,1,2,1.039564383,1.089382214,1.027964383,0.960961343,1.016804069,1.034340991,1.058846967,0.972951309,1.02448368,1.031736014,1.065231757,0.967021544,1.036478346,1.006958526,1.063895792,0.964805287
A26898,"Accountable Care Options, LLC",7/1/2012,0,0,1,,1,0.5,0.5,,0.034074074,115534230.9,102788044.3,12746186.53,6245631.399,,6962,5736.333333,58.58333333,466,509.5,4702.25,633,2227,1957,1062,3481,2398,5099,301,22,360,2,95,75862.62513,11647.01482,13340.3764,11073.73309,2792.933705,2461.763461,49.52027572,165.097817,134.8669909,350.860127,715.6683685,0,5238.938436,110.6820313,1321.895412,235.738447,304.8985996,278.9238189,1.743273868,9.588006276,14.64350049,15.16648265,9.065024115,9.239351502,172.1813726,780.0245098,69.38229996,616.2473125,243.0123772,749.7820908,419.7803475,14550.06102,5618.571678,8179.266663,746.8185252,5.404148992,0,0,0,0,0,53,4,18,1,0,1.007911219,1.271616859,0.997261024,1.244798123,1.087472109,1.277322499,1.126388256,1.26682248,1.08425948,1.170066332,1.082465997,1.25359822,1.041175998,1.147901116,1.121598197,1.260369842
A79251,"AnewCare Collaborative, LLC",7/1/2012,0,0,1,,1,0.5,0.5,,0.026061412,197915616.6,183840965.8,14074650.78,6896578.882,,17346,14407.75,69.33333333,3674.5,912.25,9751.666667,4337,5693,3520,1365,8230,6685,14630,154,18,8,3,102,78122.73129,7030.499645,12735.20879,8405.767531,2758.272814,2383.999022,55.82993539,276.908248,67.50625555,199.158868,692.4073253,0,2400.310421,237.5892841,647.424777,390.8495146,367.9963908,338.3595634,1.804584338,17.2129583,10.61928476,16.24125905,15.68600233,19.01754264,180.5134425,745.5023246,74.40440041,907.4977009,236.1923271,741.2677205,228.6963613,8813.242873,4060.314761,3474.588329,1222.258854,56.08092867,0,0,0,0,4,321,509,132,4,1,1.046490386,1.055137759,1.044015915,1.078801282,1.010961853,1.013715314,1.104695261,1.078175741,0.996779015,0.992655827,1.083838189,1.073751812,0.987543794,0.974864807,1.093916003,1.07141836
A62480,BHS Accountable Care LLC,7/1/2012,0,0,0,,1,0.5,0.5,,0.026115823,207122571.3,202434635.1,4687936.286,0,,17210,13974.91667,408.25,2185.916667,1186.416667,10194.33333,3194,6477,3546,1295,7820,6692,11595,1427,131,1015,14,330,66529.32618,8608.461278,12520.78694,7287.845554,2961.653424,2329.907365,259.5068143,371.4524797,47.09312353,261.7287317,446.2714667,0.671815458,3536.119449,129.50908,725.5241356,314.4649933,296.9393779,260.0902743,6.582752473,23.89825354,6.296545844,10.51809363,8.872405507,7.942233962,149.7659906,693.9677587,40.71289301,667.5769628,204.4946366,614.3425297,266.6014752,9811.878768,3704.372403,5180.983955,904.7707068,21.75170382,0,0,0,0,7,164,177,34,0,3,1.044014383,1.176006529,1.032033603,1.019758164,1.040411014,1.162042963,1.041180634,1.016832014,0.997641944,1.173713397,1.097433448,1.019250904,1.03801993,1.130827851,1.08923682,1.005007353
A71891,"ProMedica Physician Group, Inc.",7/1/2012,0,0,0,,1,0.5,0.5,,0.025534907,190684911.3,193035282,-2350370.701,0,,18662,16242.91667,133.5,2764.833333,521.6666667,12822.91667,3537,7117,4151,1884,9332,7357,15256,967,47,102,3,314,68572.10959,8397.605696,10169.95827,7511.350341,2716.717014,2487.456355,93.5364616,71.27331695,85.483652,204.122089,633.3801414,6.936117619,2339.270965,95.73952069,357.8239066,283.2887662,308.2384688,285.706957,2.893390859,4.740236088,14.5285158,12.49698605,11.08107138,11.20419439,136.7137356,758.2370561,67.16360484,805.717012,195.7655943,617.4619216,208.9397569,8104.387797,3525.073489,3919.374946,651.5669969,8.372365039,0,0,0,0,0,109,178,47,1,0,1.037164879,0.987140183,0.996155772,0.988508538,1.03868777,1.037633455,1.030341224,1.035960974,1.023941329,1.04151271,1.079530135,1.031067325,1.040673673,1.058195362,0.991695835,1.013470391
A71489,"Barnabas Health ACO-North, LLC",7/1/2012,0,0,0,,1,0.5,0.5,,0.029296059,171959588.7,174005311.4,-2045722.769,0,,11173,9272.416667,215.75,1289.916667,1017.5,6749.25,1789,3807,2629,1350,5816,3759,6619,2292,167,210,6,281,90388.43639,12249.40847,13219.20001,10442.09476,4015.72619,3613.91567,140.3874709,234.5017103,91.27910027,344.7977639,1110.996923,0,4472.467163,428.6224694,384.1822808,483.0096393,362.1493857,336.4818593,3.774636242,13.04945672,8.843433481,18.22610071,12.72591647,7.764965983,170.5622236,742.8932407,86.81663356,662.6104306,276.9504534,754.8194016,368.512344,11088.69496,4059.998742,6623.623831,403.6703844,1.402007747,0,0,0,0,0,70,384,77,3,0,1.125245545,1.424272638,1.208889169,1.236494793,1.145120773,1.40609517,1.23716623,1.225539216,1.149954558,1.348166159,1.23358289,1.206954498,1.117534972,1.288240038,1.176651978,1.191751475
A78144,"Coastal Medical, Inc.",7/1/2012,0,1,1,2396392,1,0.5,0.5,,0.029231846,135396723.8,128124203.4,7272520.389,3563534.991,,11280,10121.83333,52.16666667,1188.666667,325.0833333,8555.916667,1546,4486,2752,1599,6187,4196,9758,256,29,77,11,252,91658.12166,8356.265896,9875.889607,8225.405305,2521.619838,2283.77553,34.982823,105.1925987,111.8892939,220.0146379,672.6135032,0,2990.478696,179.8879482,636.3685062,190.8244219,246.5956431,226.0460062,1.086759645,6.026576213,13.43630107,9.38565148,6.026576213,4.544631243,130.1131419,793.7336815,68.07067231,564.5222374,174.1779322,665.9860697,242.9401788,9860.466648,4163.573793,4921.638043,768.1414764,7.113335858,0,0,0,0,0,61,27,25,0,0,1.038150525,1.20729623,1.02218953,1.083302643,1.062955052,1.158613236,1.008113019,1.081462973,1.02852123,1.128972353,1.006421256,1.09069303,1.108438924,1.05891712,0.939610174,1.047209166
A64316,Polyclinic Management Services Company,7/1/2012,0,0,0,,1,0.5,0.5,,0.03125025,85223403.84,90235412.18,-5012008.337,0,,8749,7482.833333,86.25,545.5,208.5833333,6642.5,919,3648,2072,1048,4150,3537,6431,412,346,19,19,460,68792.5527,8310.157552,9699.986365,7258.917939,2397.647337,2261.919312,32.36887498,84.51216225,20.53644102,115.995684,501.1324559,0,3164.902101,61.89844805,267.4857307,183.3028005,223.8456913,217.0300911,1.069113749,4.00917656,1.737309843,7.483796245,4.276454997,3.875537341,123.1929604,786.2979258,48.24375794,436.7329666,133.9064971,546.3171259,284.785175,9197.318306,3229.792637,5031.516582,924.3824754,11.62661202,0,0,0,0,0,83,239,17,0,0,0.936629057,1.191040447,1.037431347,0.933341074,0.943185061,1.14122711,1.024846253,0.923969716,0.939891733,1.136594551,0.920314283,0.918293882,0.925848503,1.115295741,0.926243617,0.907801388
A95753,Independent Physicians' ACO of Chicago LLC,1/1/2013,0,0,,,1,0.5,0.5,,0.027795159,180019906.8,180492566.6,"-472,660",0,,13674,13212.25,158.5833333,2011.583333,1685.833333,9356.25,2576,5228,3812,2058,7643,6031,10105,1008,1300,359,11,891,88925.40961,11695.83863,14726.7978,12615.78069,4593.446472,3924.217295,265.593999,404.2551137,130.4540979,348.6017652,2443.540641,0,3761.096617,207.9341689,1178.316803,245.2325177,463.0551193,419.686276,6.660485534,21.11676664,15.59159114,18.24064788,16.04571515,12.26134837,192.7902456,776.4622725,189.4454011,781.0176162,364.3588337,748.7748113,295.2562962,11769.38069,6151.336828,4929.516169,677.5530284,10.97466366,0,0,0,0,0,130,153,12,0,0,1.07656603,1.213062447,1.069078508,1.171830056,1.105087623,1.185264304,1.071815796,1.151461945,1.074597005,1.208470314,1.062306765,1.146488568,1.094239507,1.162788664,1.058790742,1.181138501
A09762,University Hospitals Coordinated Care,7/1/2012,0,0,0,,1,0.5,0.5,,0.022024001,647580834.8,639516651.3,8064183.589,0,,49759,42892.16667,498.3333333,6212.25,2039,34142.58333,8124,17734,12031,6390,26036,18243,36264,6893,227,68,12,815,70157.88703,10666.51626,12718.2136,8914.532004,3303.870672,2944.064241,101.8664782,128.2652019,145.6585334,373.3466754,1074.679324,11.01567817,2719.33391,164.8041438,459.5901024,260.6954556,379.6963704,348.3386632,3.427199217,8.090055294,19.02445279,17.1126818,10.11839769,11.58719735,169.91127,790.6899748,112.3981457,779.3963933,249.2996002,793.8279328,260.8634832,9646.446709,4297.474675,4441.417042,902.6356794,4.919313161,0,0,0,0,110,370,1378,129,0,14,1.040233394,1.242741577,1.14521497,1.077830711,1.007857288,1.248008072,1.147231372,1.104920264,1.024871749,1.250530355,1.116419714,1.099146766,1.033745043,1.259643679,1.146070099,1.095574188
A31344,"Greater Baltimore Health Alliance Physicians, LLC",7/1/2012,0,0,0,,1,0.5,0.5,,0.028154631,196672226.1,197731000.1,-1058774.041,0,,13075,11214.83333,67.33333333,1090.083333,405.3333333,9652.083333,1573,5045,3165,1820,7053,4550,9928,1366,69,13,2,225,87912.16086,12750.07804,13676.85875,11252.799,4347.858325,4202.755511,38.80454993,23.29410233,93.22664382,370.4858856,836.824465,0,3375.039946,56.2042168,445.7219368,233.7011329,337.4102751,327.7801721,1.337514304,1.248346684,7.044242001,12.66180208,6.330901039,9.362600128,139.2335263,757.0995313,86.49259166,635.8543001,254.1277178,716.0159907,273.2987561,9845.531959,3922.216113,4777.333591,1143.57473,2.407525747,0,0,0,0,1,149,190,42,4,0,1.054512865,1.11948042,1.037108751,1.085058788,1.056992924,1.108801117,1.090022371,1.064520245,1.060900313,1.121104822,1.181963876,1.058818404,1.022656746,1.139927182,0.990338033,1.053521194
A10764,Total Accountable Care Organization,1/1/2013,0,0,,,1,0.5,0.5,,0.031201201,123704849.1,114766764.7,"8,938,084",4379661.385,,8798,8452.833333,48.25,1599.916667,592.9166667,6211.75,1898,3014,2327,1559,5099,3699,8083,218,77,172,3,245,109974.7145,11810.37419,17110.91921,12946.35506,4839.499585,3719.870985,383.0986546,404.7786467,390.0105393,485.2517882,1876.752107,9.176025521,3420.432502,375.3832534,886.8302402,225.2396025,434.0556421,365.7945068,11.23883511,21.05802788,35.84596881,19.16517144,11.59374569,10.64731747,171.7234908,809.5089146,175.4441312,998.2451643,331.2498768,722.0064278,342.3704083,13716.11097,5692.765739,5514.955538,2499.516927,8.872764556,0,0,0,0,0,136,305,43,1,2,1.121351549,1.194997954,1.029843802,1.228752981,1.142686536,1.164486629,1.083374357,1.237736661,1.138017386,1.156778036,1.132641434,1.242660656,1.131779311,1.180050299,1.148271115,1.245332514
A55870,"Accountable Care Coalition of Green Mountains, LLC",7/1/2012,0,0,0,,1,0.5,0.5,,0.033423423,71981171.25,74401783.38,-2420612.13,0,,7288,6450.5,23.5,845.3333333,260.8333333,5320.833333,1090,2825,1880,849,3718,2926,6453,29,30,5,1,126,73360.96341,8090.531362,12733.60015,7390.269787,2364.677388,2215.942432,4.835887762,131.1644135,12.73465613,157.9109187,770.9172604,0,2258.270372,112.4129636,366.9608463,237.6185358,229.1295248,221.3781877,0.155026742,6.356096427,1.240213937,9.456631269,6.201069685,6.821176653,122.0723918,788.502484,69.45198047,570.1883575,167.738935,456.863809,164.0182932,9016.975428,4652.507558,3076.815751,1274.939927,12.71219285,0,0,0,0,0,37,3,14,0,0,1.086236444,0.996585642,0.903044126,0.898732267,1.116966162,0.993044167,0.9493965,0.889808317,0.974843576,0.944009853,0.996502726,0.895422931,1.195863917,1.035525997,0.936642455,0.901918957
A59256,"Maine Community Accountable Care Organization, LLC",7/1/2012,0,0,0,,1,0.5,0.5,,0.031318318,84360336.14,82457631.52,1902704.615,0,,8681,6844.333333,15.66666667,2091.25,1607.166667,3130.25,2317,2464,1593,649,3863,3160,6892,20,11,7,13,80,55694.84712,6735.310688,9847.669257,7200.800898,2610.195006,2410.434164,0,152.2627528,52.21826441,148.3307029,483.4121071,0,1513.345527,197.5783236,284.0402138,336.9518742,272.9265086,257.2931379,0,8.766376078,6.866994594,9.643013685,9.789119953,8.474163542,137.6356368,801.2564249,58.15029465,977.4509327,150.0511372,443.7247358,227.7796718,7892.806701,263.8679199,2345.297813,574.4898456,4709.151123,0,20,0,0,0,64,83,47,1,0,1.032361588,0.940201463,0.891089539,0.913919778,1.012923693,0.925590184,0.895247363,0.923333073,1.038776611,0.929506437,0.926562194,0.929465676,0.989159134,0.946369121,0.924197017,0.99555326
A13682,"Accountable Care Coalition of Syracuse, LLC",7/1/2012,0,0,0,,1,0.5,0.5,,0.027565313,133047091.6,135514524,-2467432.462,0,,14057,12160.33333,60.25,1482.75,368.5833333,10248.75,1959,4695,3820,1972,7324,5122,11782,323,45,32,19,245,65498.63437,6974.077234,8577.081709,7162.050154,2172.725068,2073.897524,0,86.84013037,20.14629664,48.54284872,536.403968,0,3080.581596,96.71718624,459.6661332,263.5254815,253.9404073,246.4570598,0,4.934075272,2.549272224,15.29563334,8.058989611,9.703681368,138.1780962,770.385534,58.13985362,482.0591541,185.4389956,750.0616759,231.5725994,9556.645925,4120.857433,4149.721773,1275.540692,10.52602725,0,0,0,0,0,58,25,33,1,0,0.985400492,1.012460015,0.962969231,1.020940985,1.014358967,0.989996088,0.954012248,1.0190833,0.987108763,0.963222779,0.95293294,1.024403361,0.980495389,0.944440756,0.923277841,1.018015263
A05247,"Essential Care Partners, LLC",7/1/2012,0,0,0,,1,0.5,0.5,,0.029280456,119865874.8,118307122,1558752.756,0,,11199,8608.666667,194.9166667,3171.916667,1957.166667,3284.666667,3858,3208,1413,459,5100,3838,5872,1196,56,1629,10,175,65096.44156,7551.342059,9023.366109,7140.707975,2924.219842,2259.228871,239.6937032,289.8450552,169.6054773,130.4153135,324.9574141,15.38724919,2146.878457,155.5651206,1223.552915,289.8470244,306.3997832,259.475783,6.504316853,16.49308916,23.46200008,11.49870301,13.82167331,7.781950521,149.3811353,657.2769953,28.45638623,1021.177746,214.9909017,561.5780712,220.682179,7617.948817,380.5025359,3034.379961,274.2266445,3928.839676,0,39,0,0,0,131,162,57,0,0,1.01278477,1.003942999,0.825316901,0.889722591,1.011721463,0.96053654,0.803861318,0.891652773,0.995181685,0.952516991,0.805980622,0.902777575,0.966702914,0.984037982,0.829401963,0.930120336
A14573,MaineHealth Accountable Care Organization,7/1/2012,0,0,0,,1,0.5,0.5,,0.022172606,586076505.9,566879682.7,19196823.17,9406443.355,,48273,40909.41667,192.6666667,7976.666667,6041.5,26698.58333,9476,14938,11515,6434,23849,18514,41351,184,147,51,40,590,72856.80813,8460.595347,11682.00676,8517.935647,2865.794259,2509.649703,9.044408659,258.9653292,94.46674755,310.3703244,861.8136186,0,2337.465217,185.0406793,462.7410621,271.4634668,295.4576473,270.4022912,0.219998248,14.76432688,10.07103092,13.00434089,8.726597177,10.31547341,139.9964241,774.5396031,96.18812295,889.1840306,191.1295892,508.953725,217.5049347,8955.346467,3530.385221,3566.684932,1424.073105,434.2032091,3,0,8,0,5,377,1289,218,3,5,1.076476846,1.05812457,0.984692606,1.000420872,1.07687675,1.040807489,0.981838652,1.0005232,1.044534053,1.025492254,0.990651696,0.998816815,1.02196173,1.041951181,0.985546735,1.013031178
A67273,"Iowa Health Accountable Care, L.C.",7/1/2012,0,0,1,,1,0.5,0.5,,0.02,954561835.9,966732386.1,-12170550.23,0,,86134,72431.41667,431.25,8887.166667,2358.166667,60754.83333,11856,30748,21230,11047,43640,31241,71343,2233,268,190,40,807,73676.60962,8803.571404,12008.12685,8385.706542,2915.077288,2615.564071,77.88063239,183.2284659,61.87354686,338.8490698,885.1139797,0,2503.524281,100.9669664,372.3164078,295.1827752,329.6866389,309.3642464,1.960448188,10.82388295,7.538061342,12.63246544,9.01530047,12.20448027,145.2469464,764.3830767,91.89255732,734.7538913,211.9631058,645.7329764,226.9701987,8655.903377,2968.836467,3685.352668,1103.828972,897.8852701,0,0,18,0,8,606,965,287,1,1,1.048886785,1.058511873,1.033912173,1.019225883,1.011098838,1.062900396,1.03849148,1.018512387,1.034668838,1.063542869,1.048975887,1.014290694,1.032171763,1.080186213,1.03260992,1.011709822
A55185,"Physician Organization of Michigan ACO, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.02,689377431.7,684717395.9,"4,660,036",0,,80734,78434.08333,607.0833333,14240.91667,3165.416667,60420.66667,17677,32299,20957,9801,45620,35114,72461,6011,483,330,185,1264,70266.51083,7849.379096,10406.33487,8231.24034,2823.219208,2513.064944,92.05933533,158.221271,88.5162451,208.8648935,472.8972098,0,2777.237447,95.86023814,454.6344387,294.6083846,304.0309891,282.2935447,2.600843787,9.064705551,10.07189506,12.34125875,7.840779063,7.522048207,141.2279539,756.5309641,48.96980875,746.8118946,224.1570366,627.1093343,204.0004972,8363.12794,3802.892589,3702.556115,669.2965504,188.3826853,0,6,0,0,0,1263,3824,446,3,1,1.043728438,1.015230625,0.989337229,1.014077462,1.034606848,1.010783467,1.004196493,1.037755243,1.055443454,1.016433556,1.019462628,1.039404715,1.025587763,1.0178385,0.981827735,1.044610699
A75525,"Accountable Care Coalition of Western Georgia, LLC",1/1/2013,0,0,,,1,0.5,0.5,,0.032594595,75650688.98,74123356.92,"1,527,332",0,,7702,7492.166667,186.75,1125.916667,208.75,5970.75,1515,3215,2182,790,4665,3037,5035,2498,55,37,1,76,67579.48475,8753.900955,12097.7369,8226.993691,2911.502404,2229.666722,164.0216828,508.1581576,44.24312136,554.7537025,241.637886,0,3216.309395,150.1494001,552.8373572,358.7890777,302.315752,264.1425489,4.671545837,28.42969324,5.071964051,16.01672858,9.876982626,10.41087358,150.6653992,745.7224335,34.96985741,644.6733255,186.8618335,597.9578671,374.3910306,12051.12006,5804.729384,5813.405112,426.0449803,6.940582386,0,0,0,0,0,36,24,15,0,0,0.949326276,1.226379125,1.034285747,1.085829649,0.980576624,1.233525371,1.016524749,1.101724297,0.961086729,1.19422536,1.02826303,1.110455815,0.987324856,1.13662784,1.024467036,1.125673849
A33458,Medicare Value Partners,1/1/2013,0,0,,,1,0.5,0.5,,0.024886196,241668753.1,241093844.3,"574,909",0,,21138,20539.66667,151.1666667,1843.416667,962.5,17582.58333,2445,7835,6613,4245,12583,8555,17762,1912,358,470,5,631,89404.17756,10959.16169,16115.41553,10912.24881,3860.916856,3223.406549,202.0139007,432.5547745,76.62580737,316.2281251,1730.690567,3.162662971,3281.839011,139.3661114,1025.464455,194.7987758,375.8580957,337.201188,4.576510492,25.17080771,8.860903293,17.52706146,9.737256366,9.250393547,160.7610644,782.2969806,139.0967072,672.8931012,287.2003765,638.8127039,241.8247618,9914.863922,4783.232445,4481.134066,645.1419205,5.355491001,0,0,0,0,0,397,513,66,3,4,1.108318602,1.201686965,1.098899569,1.0757725,1.085995362,1.167993255,1.106846002,1.063132086,1.07383197,1.122844784,1.10290894,1.0816332,1.061649447,1.119152772,1.112447231,1.10463917
