ACO_Num,ACO_Name,ACO_State,Start_Date,Track1,Track2,Adv_Pay,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,EarnSaveLoss,QualScore,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,QualPerfShare,FinalShareRate,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,CHF_ADM,COPD_ADM,PNEU_ADM,readm_Rate_1000,prov_Rate_1000,P_SNF_ADM,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,N_CAH,N_FQHC,N_RHC,N_ETA,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS
A74604,TP-ACO L.L.C.,"Tennessee,  Louisiana,  Mississippi",7/1/2012,1,0,0,11275,6.41867017,2.923484697,7367652,7367652,3133900,0.868080357,10517,10649,114784718,107417066,,,0.5,0.434040179,73022,9222,15492,9191,65123,9013,14993,9733,72358,10031,17391,8816,72936,10644,16916,8198,9842,1.005270513,1.135420146,1.087209566,1.029977462,0.98116385,1.105849126,1.041212504,1.050053197,0.97287859,1.091505149,1.024708793,1.0377984,0.994244875,1.138991441,1.072342845,1.019104564,137.5,2105.166667,890.0833333,7867.916667,10914.66667,116.75,1779.666667,691.5,8326.75,2325,4963,2745,1242,6509,4766,9082,1909,79,34,16,155,3064,2314,340,198,244,205,943,1,1676,3114,166,774,256,349.2548253,298.9555338,10.26142194,11.8189592,28.1272905,14.47593452,12.73515759,10.71952113,165.1025374,754.6054918,80.90031762,767.6826289,212.5580259,719.6738334,289.0605913,9944.600538,4570.364036,4323.540191,1019.545566,31.15074518,0,0,2,0,0,63,38,74,0,0
A97609,"Franciscan AHN ACO, LLC",Indiana,7/1/2012,1,0,0,31390,-3.103679134,2.386096203,-8321218,0,0,0.861830357,8805,8498,268108177,276429394,,,0.5,0.430915179,68665,7602,13323,7611,67324,7998,13542,7723,71852,8104,15212,8090,75302,8780,14499,8425,9078,1.03613126,1.078862443,1.054232523,0.973372096,1.015950013,1.089592529,1.066469984,0.966854186,1.005442559,1.073066777,1.088385739,0.975143703,1.007042541,1.091995501,1.131049513,0.999276461,134.0833333,3145.583333,600.1666667,23613.58333,30450.75,191.25,3300.583333,976.25,25982.66667,4597,14518,8583,3692,18311,13079,29944,895,86,37,16,412,2830,2468,120,201,90,286,1075,0,1800,2654,114,334,261,297.1026986,271.9144849,3.119791795,12.2821277,9.753454348,10.18037323,8.965296421,9.917653917,147.5229861,821.3256484,85.74501449,579.6573155,175.3979787,691.8056206,295.0337841,9024.145547,3960.526424,3834.224116,1217.506958,11.88804873,0,0,1,0,1,111,106,56,0,0
A81218,"Reliance Healthcare Management Solutions, LLC",Florida,7/1/2012,1,0,1,4402,7.200144265,4.228514257,3882063,3882063,1484404,0.780357143,12713,12202,53916460,50034398,0,0,0.5,0.390178571,72876,9864,15418,10670,75351,10600,14468,10625,71793,10412,14578,10949,73831,10798,13198,10258,11797,1.063375389,1.212726823,1.10433269,1.12186766,1.008293628,1.289457871,1.123897921,1.184159687,0.967472894,1.221989395,1.068253661,1.193428217,1.037457741,1.215014261,1.158874406,1.214300471,71.25,1016.916667,639.75,3310,4241.166667,69.66666667,954.5833333,538.8333333,2678.083333,1174,1625,1079,524,2641,1761,2380,1823,49,64,3,83,3750,3149,137,428,71,429,1171,0,1676,3766,184,825,368,474.6335521,432.6639683,3.300978504,26.40782804,12.2607773,20.51322356,19.09851849,12.02499312,213.2352941,772.0588235,99.26513931,991.0009038,344.9522537,766.7701497,291.4292451,10945.80894,4869.886431,5261.052383,794.3568987,20.51322356,0,0,1,0,0,21,1,7,0,0
A00755,Balance Accountable Care Network,"New Jersey,  New York",7/1/2012,1,0,0,8165,-10.21974851,3.183483484,-15022545,0,0,0.793415179,18881,16772,146995248,162017793,,,0.5,0.396707589,94532,11435,11141,13174,96234,10803,11571,15699,113448,12183,13236,18112,115759,15715,15059,20406,20811,1.104252963,1.151920848,0.986454108,1.328862952,1.044926521,1.155331392,0.963852932,1.391965874,1.086518307,1.17444237,1.010668135,1.47359668,1.131661932,1.323467501,1.083644894,1.656090473,217.0833333,2003.5,3019.916667,2819,7785.166667,273,1869.916667,2638.333333,3003.916667,2255,2621,2025,1264,4829,3336,3132,2488,165,1833,19,528,7992,6922,143,193,820,285,4738,2,2682,5125,417,847,276,648.7979277,592.0232922,5.137976066,8.349211107,43.03054955,21.57949948,16.44152341,9.890603926,257.7471717,772.7496311,244.4392113,1144.869517,535.8909036,809.4881291,282.5886836,16500.99548,8985.677892,5275.416925,1936.760078,303.1405879,0,11,0,0,2,292,750,67,1,0
A23779,"Southeast Michigan Accountable Care, Inc.",Michigan,7/1/2012,1,0,0,12879,1.871316123,2.827225445,2961208,0,0,0.779352679,12705,12908,158241990,155280782,,,0.5,0.389676339,100206,10250,15374,12360,102606,10458,14493,11445,92355,10431,15671,11710,90365,10351,14372,11495,12467,1.101574899,1.197370603,1.115848635,1.296787776,1.147190593,1.201584668,1.102692132,1.282802051,1.107902574,1.215275616,1.157097142,1.25429184,1.076354457,1.15416952,1.057990204,1.250684172,188.5833333,3308.416667,1221.916667,9532.916667,12455,159.1666667,3206.083333,1120.583333,7969.166667,3788,4836,2919,1336,6843,6036,10203,1821,260,97,17,481,4701,3918,431,270,183,202,1322,23,1993,3728,202,700,220,526.9369731,474.9096748,12.36451224,15.89723003,23.12324368,18.06503412,26.3348053,11.4813328,229.2921687,794.2394578,121.7984745,947.7318346,398.5547973,887.7559213,251.6258531,11261.74227,6411.641911,4207.386592,635.0060217,7.707747892,0,0,0,0,0,91,148,20,0,0
A83851,"Meridian Holdings, Inc.","North Carolina,  Georgia,  Florida,  Louisiana,  South Carolina,  Tennessee,  District of Columbia,  California,  Texas,  Maryland",7/1/2012,1,0,0,9990,-2.969528223,3.000900901,-4996879,0,0,0.78828125,17554,16156,168271828,173268708,,,0.5,0.394140625,89904,12024,20228,13920,94711,11819,18959,13431,95611,12354,18880,12719,92339,13453,21634,14453,18075,1.054824995,1.285295565,1.195991701,1.323967288,1.038898101,1.287516463,1.159111793,1.348870537,1.057634303,1.317699441,1.181249651,1.304722907,1.099289189,1.292684106,1.260313062,1.372906657,205.9166667,3029.25,2219.416667,3845.833333,9585.916667,278.5,3067.166667,2241.75,3998.5,3594,3118,2109,1169,5614,4376,4757,4089,93,842,9,200,6044,5056,514,313,294,708,2657,0,2273,4530,390,2064,433,632.6990116,566.1430397,12.2054055,16.79547253,37.55509384,26.70584451,21.48985926,14.08316019,234.0600576,752.9823118,193.2000939,1377.646026,471.3164278,968.0868635,315.2541489,12804.93085,6311.133521,4622.406134,1793.881649,77.50954091,0,0,1,0,0,49,23,12,0,0
A60499,Arizona Care Network LLC,"Nevada,  Arizona",1/1/2013,1,0,0,32923,-4.052194687,2.370765692,-15042793,0,0,0.820424107,11755,11601,371225810,386268603,,,0.5,0.410212054,83795,9740,14811,9907,75963,9871,13417,10446,74228,10105,13802,11176,71617,10598,13229,11521,12231,1.014445423,1.118202059,0.978927369,1.006252198,1.009841916,1.128156512,0.982244146,1.025799856,1.01733723,1.121726459,0.93086415,1.038954198,1.018404606,1.139839758,0.963067603,1.026843571,332.5,3431.833333,582.0833333,24112.41667,31580.41667,407.1666667,3479.166667,687.25,27006.83333,5459,16465,7810,3189,17563,15360,29189,1412,371,777,271,903,4059,3537,171,351,87,446,1196,3,1644,4566,103,496,257,371.6227092,340.305833,4.496457457,18.5874685,8.011293919,10.16452707,5.636404417,8.201285079,184.1535128,787.4754978,103.9251646,716.7099864,247.7168076,1018.320953,395.3716042,11282.2134,4201.49618,5714.775771,1328.513187,37.42825855,0,6,0,0,6,506,735,154,1,0
A36859,Baroma Healthcare International,Florida,1/1/2013,1,0,0,6970,4.326174385,3.405805806,6226571,6226571,2324700,0.761941964,21431,20419,143927872,137701301,,,0.5,0.380970982,96727,19269,23725,16717,89741,17327,22771,15165,91060,17191,21311,17187,81650,16462,21676,15961,20504,1.059735713,1.535148329,1.306664418,1.281408988,1.097808205,1.4711137,1.268095081,1.262495704,1.05753322,1.373395615,1.219519816,1.296039743,1.054476242,1.362500619,1.194159305,1.344574234,148.0833333,1453.5,5310.333333,2886.166667,6715.916667,161.4166667,1004.25,3394.916667,2155.333333,1294,2475,1969,1232,4369,2601,3514,556,27,2660,2,211,5434,4552,308,579,86,1012,1889,1,2077,5130,241,5112,315,588.1550049,535.8911045,9.827400082,28.73770024,13.54990011,19.20810016,20.84600017,14.29440012,235.2392791,752.0198881,148.0066012,1059.423509,496.8793041,931.0717078,313.4345026,12859.59971,6263.776352,5911.925649,599.620305,84.2774007,0,0,0,0,0,66,85,16,0,0
A85560,Yavapai Accountable Care,"Texas,  Arizona",1/1/2013,1,0,0,13300,-4.837303285,2.801960392,-6059706,0,0,0.878125,9662,9929,125270343,131330049,,,0.5,0.4390625,83883,10248,14125,8488,77513,9252,13477,8899,81977,9962,12265,8639,92787,10385,13111,8788,10129,0.998783267,1.133256171,0.972424367,1.032318336,1.021101429,1.144003653,0.951557462,1.02460715,1.028389679,1.088777174,0.9195933,1.023719285,1.033209948,1.14302827,0.950831931,0.975224511,140.4166667,1201.5,632.1666667,9097.333333,12965.91667,157.1666667,1125.583333,551.6666667,11131.5,1702,6424,3745,1429,7573,5727,11595,967,223,251,22,242,3200,2497,244,436,58,245,444,0,1608,3706,160,784,302,289.6054399,254.8990623,7.558277792,19.97544845,7.095526091,11.26029141,6.709899673,8.638031763,157.0219966,731.3028765,43.57578523,607.5929842,182.5555463,639.5999769,283.8210436,9756.579751,4325.108779,4576.614329,845.5244841,9.332159315,0,2,0,0,0,53,27,18,0,0
A30070,"Colorado Accountable Care, LLC",Colorado,1/1/2013,1,0,0,13743,-7.839423374,2.775375075,-9231373,0,0,0.917299107,8834,8900,117755771,126987144,,,0.5,0.458649554,75002,7525,11832,8268,68082,8016,12757,8141,65821,8256,9803,8150,66581,9623,9684,8696,9526,1.063559137,1.058076608,1.021532625,1.001419363,1.056106134,1.107627036,1.038668979,1.005606734,0.970750642,1.068203978,0.998439988,1.01087742,0.989669216,1.08153904,0.961672334,0.97728265,133.6666667,1867.916667,203.5,8738.416667,13330.08333,160.0833333,1647.083333,282.8333333,11240.08333,2395,6567,3364,1417,7608,6135,12744,255,78,267,48,351,3068,2727,115,226,39,181,532,1,2041,3060,75,423,351,284.2442845,262.4889817,2.400585143,13.35325486,5.851426285,8.702121142,4.876188571,6.976700571,125.0799744,736.084453,50.86239771,671.2636205,166.6906308,656.5600365,305.5494777,8223.804552,3225.486212,3992.323129,979.5887748,26.40643657,0,0,0,0,29,229,343,101,3,6
A73700,"Carilion Clinic Medicare Shared Savings Company, LLC",Virginia,1/1/2013,1,0,0,49057,-1.394287802,2.209420314,-5787778,0,0,0.7984375,8731,8499,415106424,420894202,,,0.5,0.39921875,76280,7142,11713,7474,76152,7304,12510,7850,76319,7583,12946,7901,79476,8093,14707,8037,8852,1.012868015,1.034953386,1.050547737,0.975166623,1.031292207,1.050895919,1.03569441,0.976459881,1.055436629,1.070642249,1.064708771,0.984239564,1.065348728,1.046531252,1.109269287,0.990134128,289.0833333,7968.833333,2665.666667,37240.91667,47545.25,367.0833333,7015.5,1824.833333,38337.83333,8979,21177,13083,5818,28381,20676,45036,3264,119,44,17,577,2857,2660,53,97,65,141,998,1,1817,2439,172,438,290,317.0032758,300.156167,1.55641205,5.342279197,9.822221989,14.97520783,5.931191865,8.30787513,175.8530184,817.4659986,98.03292653,720.5977464,216.698829,632.1767159,188.2837928,8850.663316,4291.006988,3486.972936,1059.201498,13.48189357,0,0,0,0,5,410,582,149,13,4
A94529,Physicians Collaborative Trust ACO LLC,Florida,1/1/2013,1,0,1,12209,0.316050434,2.867433487,357539,0,0,0.794866071,9490,9100,113127342,112769802,2666140,0,0.5,0.397433036,80891,9303,13473,8448,79139,10042,14936,8535,84092,9643,13978,8435,79270,9493,13641,8848,9460,1.043008382,1.108033753,1.135782095,1.011575202,1.00665578,1.159058924,1.137807294,1.022204792,1.028517955,1.145446232,1.143128192,1.030870644,1.021406488,1.079814011,1.192416897,1.067172659,57.33333333,1049.416667,447.9166667,11883.66667,11920.58333,69.25,946.9166667,376.6666667,10527.75,1318,5444,3910,1537,6663,5546,11347,422,46,193,2,199,2448,2260,47,118,38,257,575,0,1219,4247,78,624,226,292.1836879,277.8387523,1.342216195,6.794969486,6.2077499,14.51271261,8.221074192,7.633854607,164.9026972,804.3700922,62.077499,544.436444,214.9223682,705.7540529,282.368732,11934.48307,4705.72609,6118.828078,1052.716939,57.2119653,0,0,0,0,0,32,25,7,2,0
A32235,"Alegent Health Partners, LLC","Iowa,  Nebraska",1/1/2013,1,0,0,25954,0.521992624,2.440458015,1151391,0,0,0.877566964,8769,8668,220576183,219424792,,,0.5,0.438783482,61968,7978,11700,7929,70017,8236,11647,8179,68473,7978,11466,8089,75349,8464,12712,7996,8724,0.98270518,1.039559648,0.982945664,0.971568721,0.953793577,1.033368006,0.977217445,0.959445229,1.003853677,1.018421252,0.973924137,0.958613958,0.992644619,1.031294691,0.951155567,0.954329934,175.5833333,3788,767.6666667,17921.66667,25153.08333,184.1666667,4382,814.75,19772.16667,5550,11197,6410,2797,14609,11345,23280,1879,117,174,50,454,2876,2560,144,126,59,177,870,1,1890,2408,79,398,225,330.4962612,309.7433383,4.134681964,7.79228524,8.627172944,11.52940163,12.9606377,12.44380245,166.5214866,778.7456446,77.20723437,716.0155978,204.7065138,607.5199528,257.2646826,7847.705881,3326.669693,3398.788088,795.7274953,326.5206055,8,0,13,0,16,245,563,118,0,0
A83794,"Pioneer Valley Accountable Care, LLC","Massachusetts,  Connecticut",1/1/2013,1,0,0,35631,0.030291806,2.34368479,91922,0,0,0.890625,8776,8587,303455159,303363237,,,0.5,0.4453125,72221,7443,10110,7643,69182,7588,9691,7844,70044,8267,10276,8003,77227,8307,10520,8033,8773,1.019958364,1.038809248,0.956515032,1.014695214,1.017805138,1.017023601,0.945757154,1.010058782,1.002143332,0.999944213,0.928725048,1.010213181,1.034070825,1.036081096,0.941122238,1.037957366,291.8333333,9738,2470.75,22512,34577.41667,253.75,7412.166667,2417.5,24494,9029,14303,8210,4089,20626,15005,31454,2106,215,980,16,860,2941,2474,77,271,144,115,464,0,2000,2590,163,557,228,286.2851235,252.1009619,2.169045789,14.63382892,17.35236631,14.46030526,10.26681673,8.473738881,165.5585973,830.0091253,53.21392335,735.5089666,197.2096431,524.7933984,218.1481651,9607.600336,4320.363243,4087.986137,1193.148707,6.102248819,0,0,0,0,4,325,844,182,2,9
A19579,Primary Care Alliance LLC,Florida,1/1/2013,1,0,0,7897,6.960849765,3.22042042,6121891,6121891,2440291,0.813504464,11388,11481,87947461,81825570,,,0.5,0.406752232,75602,11701,20043,10817,85104,13104,18335,10661,83076,12680,16310,10775,88817,11678,17515,9912,10595,1.043889902,1.258410275,1.217264889,1.150939124,1.04368479,1.312436856,1.199325371,1.198994185,1.09274724,1.279916859,1.256006745,1.203094703,1.135256937,1.233632622,1.258299341,1.182963332,47.58333333,601.5833333,272.9166667,8498,7723.083333,36.66666667,523.1666667,191.9166667,6971.333333,718,3619,2634,926,4551,3346,7479,227,44,23,8,116,2848,2613,137,97,17,184,714,0,1395,4657,108,662,276,340.537566,327.4598876,3.754976963,5.567724462,3.754976963,13.59560625,9.193219461,10.09959321,163.9488762,789.7752314,65.64735587,562.5991346,243.0376469,817.0311944,313.9937633,13152.90741,4518.532106,6687.096043,740.5073535,1206.771907,0,0,4,0,0,30,8,4,1,0
A00843,"St. Luke's Clinic Coordinated Care, Ltd.","Idaho,  Oregon",1/1/2013,1,0,0,28877,-5.101573564,2.411227041,-12128035,0,0,0.923660714,8493,8281,237731249,249859284,,,0.5,0.461830357,66205,8302,11423,7494,60622,8837,11241,7720,60627,9162,11631,7586,61439,9641,11089,8314,8926,0.957435698,1.076876284,1.000780906,0.975768499,0.964105924,1.063948229,0.975773455,0.975870492,0.977727835,1.098202769,1.034530735,0.990195508,0.97555498,1.086047074,1.018284255,0.994658736,164.1666667,3157.083333,999.75,23680.16667,27990.75,179.6666667,3401.583333,1115.666667,23293.83333,4607,12436,8071,3763,16354,12523,27725,82,134,343,89,504,2704,2420,119,111,77,309,585,0,2847,1864,91,468,300,270.1606781,253.3694167,3.215347927,5.180282772,8.395630699,9.253056813,4.930200155,6.287791503,129.0169384,734.8424885,52.08863643,691.6213392,156.4802658,634.0666113,231.612229,8316.497414,2950.403258,3414.377964,1603.708368,348.007824,8,0,3,0,9,254,671,121,2,0
A45761,Regents of the University of California,California,1/1/2013,1,0,0,24254,-4.638577405,2.457458582,-14138587,0,0,0.861383929,12980,13354,304804383,318942970,,,0.5,0.430691964,99868,13466,15482,11173,100466,13633,15088,10900,101268,14616,15063,11238,98096,15825,17129,11382,13582,1.091151088,1.40406729,1.103332376,1.078052259,1.102908512,1.392166651,1.088899816,1.077257903,1.095387576,1.431329412,1.081513316,1.082939166,1.056298836,1.462255056,1.146647211,1.10614398,279,2525.083333,2172.25,13864,23482.33333,330.0833333,2537.166667,2046.666667,18568.41667,3732,11029,6149,3344,14145,10109,18280,1957,1405,794,29,1789,4311,4015,87,144,127,271,1045,5,2611,4612,168,971,337,359.8449899,341.4907661,1.916334266,6.089684444,9.922352975,11.32766477,5.323150737,5.025054296,222.5010456,816.8130489,78.10126762,645.3362102,245.8018085,888.9661732,519.0710747,11982.58265,4482.859455,7272.318197,220.1655145,7.239485003,0,0,0,0,6,426,1914,87,0,3
A80267,Marshfield Clinic,Wisconsin,1/1/2013,1,0,0,32096,-2.207540537,2.379035968,-5793910,0,0,0.888950893,8463,8285,262459960,268253870,,,0.5,0.444475446,58562,6946,10660,7692,66599,7396,10619,7626,73469,7650,9915,7804,72081,7877,11420,7953,8650,1.028810576,1.071515932,1.0697608,1.100151686,1.025497797,1.059443216,1.073246538,1.097466587,1.046633889,1.054782413,1.064431828,1.085488933,1.064708134,1.078145005,1.076662722,1.075143327,234.5833333,5504.833333,1804.833333,23397.66667,31012.91667,241.6666667,5828.333333,1888.583333,23054.33333,7280,12973,8073,3770,17494,14602,30978,71,281,41,232,493,2960,2851,20,56,43,177,833,2,1519,2875,94,152,275,304.0023646,294.2644866,0.483669439,2.869772004,6.319947334,12.54316078,9.06074082,8.738294528,172.0562824,794.4951864,74.80753987,696.7419489,165.7051497,671.9780737,248.7028254,7836.251024,3041.668122,3438.825221,1342.827585,12.93009633,0,0,0,0,0,226,878,148,2,1
A01645,Triple Aim Accountable Care Organization,"Minnesota,  Wisconsin",1/1/2013,1,0,0,15021,3.410922536,2.699159832,5031298,5031298,2288690,0.928348214,10174,9789,147505479,142474181,,,0.5,0.464174107,94204,8831,12781,8746,81708,8284,13160,9060,78436,8554,10507,9290,81121,8541,13253,9149,9827,1.027652018,1.064174768,1.045589498,0.985222893,1.04705025,1.087459723,0.990250785,1.007146161,1.001183519,1.07385183,0.94938639,1.032584925,0.973902299,1.132150265,0.943507042,1.051707159,140.6666667,3189.583333,244.25,11942.16667,14498.5,148.8333333,3505,304.5833333,10540.08333,4171,4726,3965,2159,8418,6603,13488,586,444,70,55,378,3303,3046,219,40,63,336,1053,1,1704,2981,99,412,252,332.0343484,318.8605718,4.897058316,2.276097527,5.862675449,11.44946029,5.862675449,6.75931993,170.0943625,808.3716429,106.9765838,654.5504707,237.5418147,798.8412594,357.4162844,8253.54347,4077.042453,3060.523502,1104.803945,11.17356968,0,0,0,0,6,302,335,63,0,3
A66698,Primary Partners ACIP LLC,Florida,1/1/2013,1,0,1,7281,-1.288543436,3.343743744,-1074892,0,0,0.891964286,11839,11931,83419162,84494055,1556800,0,0.5,0.445982143,70550,11967,16749,10508,76370,10426,17580,10940,79864,11832,18351,11147,89559,12092,17273,11088,11992,1.027387082,1.225362509,1.195185645,1.171303591,1.060314197,1.161725452,1.1557357,1.197188847,1.024462337,1.257623917,1.204033001,1.191326789,1.055624211,1.196170626,1.254146921,1.174496067,49.08333333,623.5833333,341.5833333,5657.416667,7046.083333,50.16666667,638.1666667,289,6068.75,882,3185,2214,1000,4315,2966,6559,414,27,152,5,124,3315,3141,83,75,48,477,937,1,1582,4502,125,1080,336,386.5977553,372.4054735,2.270765082,3.973838894,7.80575497,21.85611392,12.20536232,9.6507516,198.3648881,822.7194492,92.24983147,711.6010077,308.3982827,825.706953,323.725947,13022.5539,5936.205694,6023.772072,957.5532506,105.0228851,0,0,0,0,0,14,26,1,0,0
A69939,"Meridian Accountable Care Organization, LLC",New Jersey,1/1/2013,1,0,0,41202,1.842577964,2.287972932,8211177,0,0,0.864508929,11148,11421,445635239,437424062,,,0.5,0.432254464,81420,9916,21590,10519,87949,10279,21917,10474,87042,10236,21686,10294,85391,10623,19890,9983,10942,1.03805896,1.15249395,1.290364356,1.148343127,1.016908882,1.133070722,1.341535388,1.13142641,1.048510875,1.164563653,1.344153064,1.134307892,1.038854418,1.096243973,1.314719397,1.105574572,309.0833333,3477.75,1490.5,33048.16667,39974.83333,313.3333333,3653,1250.25,34758.25,5278,18372,11939,5613,23317,17885,38186,1758,241,159,6,852,3348,2901,45,364,78,234,1029,0,1771,4326,143,302,188,303.2157733,274.9980196,0.925582346,18.86186726,8.430304066,12.43282232,7.80491059,7.229548591,150.747635,822.5002543,93.35873821,631.5473485,219.3129844,731.2851002,305.066938,10870.63944,3867.508307,6246.354998,752.0731794,4.702958945,0,0,0,0,21,146,573,84,3,3
A99470,"Accountable Care Coalition of DeKalb, LLC.",Georgia,1/1/2013,0,1,0,16426,1.25138717,2,1764368,0,0,0.808705357,8842,8555,140992951,139228583,,,0.6,0.485223214,62663,7764,10137,6612,59931,7399,10748,6997,64764,8076,10083,6980,63930,7469,11184,7020,8731,0.933411352,1.06966478,1.05074239,0.976104129,0.924972177,1.024426984,0.978418055,0.976473466,0.922077619,1.022850068,0.958049855,0.960881557,0.917959689,1.044112721,1.008779469,0.962627281,405.0833333,2312.416667,374.8333333,12674.75,15946.08333,432.75,2344.166667,385.9166667,12783.25,3390,7442,4005,1589,9750,6676,9167,6715,161,80,5,298,2391,2081,47,182,90,214,300,0,2216,3076,190,384,214,260.5655516,238.0521863,1.567783102,9.594832587,11.22532701,13.48293468,6.710111678,7.525358892,152.9411765,688.9894419,26.40146745,583.0271801,182.6153758,549.7901784,258.0570987,8822.98161,3281.181899,5057.919134,476.7314858,7.149090947,0,0,0,0,4,144,463,58,2,0
A05967,"Accountable Care Coalition of South Georgia, LLC.","Georgia,  Florida",1/1/2013,1,0,0,8227,2.773957922,3.177277277,1741818,0,0,0.849776786,7872,7630,62791803,61049985,,,0.5,0.424888393,68852,7189,11898,7152,64709,7189,9469,6815,65268,7575,10025,6797,63197,7003,9903,6883,7654,0.992866385,1.106103757,0.972624887,0.950157519,0.978225702,1.016161508,1.002059882,0.938225414,0.956212092,1.037141457,0.883571703,0.940935732,1.015455877,0.992044135,1.000553767,0.962895624,87.91666667,870.3333333,199.6666667,6588.75,7976.416667,97.16666667,884.25,189.9166667,6805.083333,1279,3735,2316,897,4811,3416,6270,1864,16,6,2,69,2080,1774,35,220,55,240,346,1,1550,2811,102,336,339,244.9721575,224.5369161,1.002956633,11.53400128,7.772913902,9.277348851,8.901240114,8.525131377,129.4783155,736.6436204,39.24067825,534.9519939,144.3003855,454.7154633,215.2595673,9783.215103,4678.667321,4450.118579,587.7325867,66.69661607,0,0,0,0,0,23,8,11,1,0
A71510,"Northwest Ohio ACO, LLC","Ohio,  Michigan",1/1/2013,1,0,0,13415,-4.641531667,2.795059012,-6299646,0,0,0.884821429,10500,10675,135723422,142023068,,,0.5,0.442410714,78329,9422,14250,9834,78177,9360,14644,9980,82306,9383,12867,9671,70080,9815,13946,10098,10987,1.044376931,1.335835436,1.227567064,1.339152738,1.068082331,1.305095519,1.248967158,1.256065348,1.026542571,1.229853781,1.217209856,1.200289219,1.055916872,1.16992082,1.189336898,1.176041555,164.25,2696,610.5,7921.75,12926,167.3333333,2653,575.3333333,9530.333333,3368,5209,3198,1640,7504,5911,11132,1802,60,93,7,321,3564,3201,157,162,87,395,1155,1,2323,2988,131,488,283,417.9173758,388.596627,4.177626489,10.59879313,14.38960235,20.65604209,16.6331425,12.30078911,180.5278332,789.3102684,108.4635618,901.5163237,280.3651555,777.8121615,256.9240291,9353.783073,3627.340245,4711.511682,1011.681882,3.249265047,0,0,0,0,0,93,377,75,0,2
