ACO_Num,ACO_Name,ACO_State,Start_Date,Track1,Track2,Adv_Pay,N_AB,Sav_rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,EarnSaveLoss,QualScore,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,QualPerfShare,FinalShareRate,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_INP_Other,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,chf_adm,copd_adm,pneu_adm,readm_Rate_1000,prov_Rate_1000,P_SNF_ADM,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,N_CAH,N_FQHC,N_RHC,N_ETA,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS
A83092,Saint Francis HealthCare Partners ACO Inc. ,Connecticut ,1/1/2013,1,0,0,"22,131",-0.84%,2.48%,"-2,199,397",0,0,88.63%,"12,217","11,565","261,498,307","263,697,704",  ,  ,50.00%,44.31%,"79,512","10,456","15,550","9,960","87,601","10,359","15,462","10,083","85,940","10,570","16,140","9,705","84,323","12,141","16,043","10,577","12,320",1.002,1.162,1.062,1.042,1.007,1.177,1.102,1.036,1.039,1.192,1.098,1.030,1.022,1.249,1.128,1.050,247,2699,3080,16591,21404,244,2341,2869,15951,3050,8590,6594,3897,12929,9202,17841,2936,250,370,14,720,3924,3576,86,124,157,289,1732,5,2186,3541,256,711,235,384,362,3,6,13,19,14,10,199,817,148,770,317,800,240,10282,3540,4410,2321,11,0,0,0,0,3,211,480,105,6,6
A32930,"OneCare Vermont Accountable Care Organization, LLC ","New Hampshire, Vermont ",1/1/2013,1,0,0,"55,841",-5.56%,2.08%,"-26,959,791",0,0,96.09%,"8,963","8,521","484,875,870","511,835,661",  ,  ,50.00%,48.05%,"70,388","8,287","11,310","7,910","73,555","8,096","11,329","8,041","74,376","8,287","11,400","8,043","77,546","9,156","12,309","8,950","9,462",1.058,1.007,0.959,0.973,1.049,0.998,0.945,0.960,1.030,0.978,0.926,0.955,0.995,0.980,0.915,0.959,215,9207,3490,38874,54095,202,9544,3542,40807,11330,23584,14036,6891,30900,24941,53818,231,150,65,36,1541,3015,2839,9,103,72,198,957,0,2920,1776,172,518,232,269,255,0,5,9,10,9,12,159,787,78,793,148,489,172,8290,2437,2948,1353,1551,11,20,13,0,153,510,1375,341,7,17
A96588,"Alexian Brothers Accountable Care Organization, LLC ",Illinois ,1/1/2013,1,0,0,"40,412",-0.64%,2.30%,"-3,038,756",0,0,99.53%,"12,225","12,313","476,055,237","479,093,993",  ,  ,50.00%,49.77%,"105,615","11,278","21,835","12,076","102,309","11,298","21,868","11,909","105,848","10,860","20,902","11,249","102,112","11,467","20,061","11,784","12,303",1.113,1.163,1.156,1.114,1.083,1.131,1.169,1.111,1.145,1.118,1.154,1.097,1.139,1.097,1.134,1.078,240,2838,880,31039,38941,171,3071,700,34999,4425,18262,10926,6799,23759,16653,36732,1054,832,355,12,1427,3759,3219,100,358,139,426,1981,0,1828,3732,182,810,191,390,355,3,20,13,14,11,10,179,846,144,658,288,749,285,10884,4975,4849,1055,4,0,0,0,0,18,334,831,92,0,5
A34796,"Maryland Collaborative Care, LLC. ","District of Columbia, Maryland ",1/1/2013,1,0,0,"10,406",6.44%,2.98%,"8,639,987","8,639,987","4,093,356",96.69%,"13,278","13,094","134,245,705","125,605,717",  ,  ,50.00%,48.34%,"104,929","10,988","13,263","12,570","108,512","11,447","13,045","12,346","98,891","13,271","12,993","11,944","99,221","12,932","10,798","11,497","12,424",1.161,1.150,1.027,1.126,1.155,1.082,1.004,1.106,1.048,1.106,0.947,1.108,1.065,1.163,0.904,1.075,95,995,1039,7207,10110,100,1065,1328,7618,1384,4420,2999,1603,6344,4062,6324,2108,826,428,12,708,3965,3778,12,129,65,290,1165,0,2114,4497,139,496,215,308,295,0,7,6,12,9,9,169,818,97,673,248,779,354,11968,5482,5926,556,4,0,0,0,0,0,55,13,4,0,0
A28700,"Virginia Collaborative Care, LLC. ",Virginia ,1/1/2013,1,0,0,"8,593",8.89%,3.14%,"8,804,702","8,804,702","4,080,388",94.58%,"11,822","11,463","99,052,574","90,247,872",  ,  ,50.00%,47.29%,"86,104","11,425","10,494","10,527","102,316","12,931","11,636","10,929","95,207","11,905","11,389","10,437","74,310","11,887","10,349","10,055","10,771",1.030,1.237,0.928,1.037,1.058,1.245,0.904,1.025,1.036,1.264,0.889,1.016,1.063,1.231,0.929,1.004,67,746,835,6544,8379,72,669,616,7022,923,4208,2357,1105,5168,3425,6240,855,736,270,6,486,3166,2787,25,288,88,540,935,0,1544,3853,158,770,182,328,303,1,15,10,16,12,8,170,792,79,768,252,762,336,10988,5305,4819,856,7,0,0,0,0,0,55,4,6,1,0
A42036,Cedars-Sinai Medical Care Foundation,California ,1/1/2013,1,0,0,"17,281",-15.76%,2.61%,"-36,189,332",0,0,94.62%,"13,710","14,337","229,615,216","265,804,548",  ,  ,50.00%,47.31%,"105,199","15,502","15,993","10,720","100,419","15,779","16,074","10,713","115,061","16,766","17,182","11,187","113,188","19,466","21,198","12,857","15,870",1.121,1.538,1.151,1.133,1.109,1.425,1.088,1.108,1.135,1.577,1.114,1.112,1.088,1.594,1.212,1.136,209,1163,1124,7691,16748,290,1534,1342,13582,2314,8190,4507,2270,9660,7621,13241,1899,643,519,9,970,5441,5120,136,237,46,190,912,0,3585,5247,165,989,379,374,356,3,9,5,15,5,4,216,776,61,601,254,1008,538,11951,2875,8578,494,4,0,0,0,0,2,233,776,83,3,0
A69364,VirtuaCare,New Jersey ,1/1/2013,1,0,0,"16,972",-8.97%,2.62%,"-14,210,230",0,0,91.99%,"9,597","9,521","158,451,165","172,661,394",  ,  ,50.00%,46.00%,"69,090","7,031","7,230","6,756","92,091","9,041","11,904","8,476","82,359","9,264","15,883","8,772","88,366","10,460","15,550","9,733","10,458",0.991,0.909,0.947,1.001,1.068,0.989,1.087,1.051,1.048,1.025,1.143,1.050,1.050,1.036,1.173,1.037,114,1727,548,10255,16510,72,2290,805,13344,2850,7632,4399,2091,10115,6857,13915,2217,167,182,4,487,3306,2924,111,227,83,255,916,0,1576,3900,98,437,260,335,313,2,12,8,14,14,9,164,798,79,731,247,774,301,10351,3879,5460,1009,3,0,0,0,0,0,178,102,51,0,0
A02541,Commonwealth Primary Care ACO,Arizona ,1/1/2013,1,0,0,"46,120",3.97%,2.24%,"15,553,674","15,553,674","7,404,173",97.15%,"8,703","8,335","391,901,454","376,347,780",  ,  ,50.00%,48.58%,"88,737","8,298","22,506","7,970","88,613","7,925","17,085","7,895","80,009","8,058","18,635","8,035","74,487","8,698","17,127","7,975","8,358",1.042,1.011,1.012,0.949,1.053,0.988,0.968,0.945,1.036,0.981,0.938,0.941,0.989,1.074,0.958,0.965,133,2622,411,35074,45030,174,2440,427,41989,4163,24486,12697,4774,25746,20374,42888,931,331,447,269,1254,2425,2039,61,305,34,168,255,0,1271,3836,73,282,199,225,201,2,18,4,6,4,6,128,788,23,487,132,686,332,9953,4174,4704,1055,20,0,0,0,0,1,207,70,85,1,0
A12533,"Southcoast Accountable Care Organization, LLC ","Massachusetts, Rhode Island ",1/1/2013,1,0,0,"20,904",-0.52%,2.49%,"-1,081,589",0,0,92.41%,"10,337","9,463","209,784,479","210,866,069",  ,  ,50.00%,46.20%,"92,579","9,615","11,888","8,887","100,199","9,333","13,886","9,039","107,039","8,833","12,908","8,868","83,309","10,525","14,773","9,713","10,390",1.055,1.054,0.953,1.030,1.050,1.065,1.013,1.017,1.085,1.022,1.005,1.010,1.088,1.078,1.005,1.069,55,2169,635,11101,20295,90,3485,851,15869,4222,8942,5011,2729,11953,8951,19730,382,72,66,19,635,3489,3099,80,188,151,184,860,6,2424,2750,218,667,236,330,302,2,10,16,14,16,10,184,812,78,823,242,748,240,9462,3141,4653,1662,6,0,0,0,0,5,225,368,138,0,0
A45364,"APCN-ACO, A MEDICAL PROFESSIONAL CORPORATION",California ,1/1/2013,1,0,0,"11,292",0.78%,2.92%,"1,192,109",0,0,70.26%,"13,899","12,605","152,666,584","151,474,474",  ,  ,50.00%,35.13%,"110,181","13,109","9,730","14,133","110,191","13,238","10,569","14,073","108,016","13,036","10,189","13,631","104,592","17,257","11,690","11,409","13,790",1.104,1.357,0.993,1.273,1.097,1.385,0.997,1.253,1.132,1.373,1.002,1.263,1.109,1.360,1.078,1.205,220,1057,10400,2246,10984,214,708,7522,2540,1062,3873,3984,2373,6791,4501,1457,107,7754,390,12,1572,4802,3424,841,515,178,120,2265,2,1641,4427,296,951,252,379,318,23,21,16,13,8,12,192,775,120,538,274,618,219,12799,7325,5241,220,12,0,0,0,0,5,52,37,1,0,0
A38167,"North Jersey ACO, LLC ",New Jersey ,1/1/2013,1,0,0,"10,190",2.46%,2.99%,"3,202,786",0,0,74.06%,"13,142","12,394","130,358,504","127,155,718",  ,  ,50.00%,37.03%,"98,017","12,509","14,292","11,012","97,451","12,212","13,587","11,507","93,517","12,323","13,596","11,079","95,651","14,651","12,684","11,446","12,819",1.096,1.155,1.049,1.124,1.044,1.192,0.993,1.103,1.061,1.126,0.975,1.100,1.067,1.137,0.990,1.105,84,801,1777,6889,9919,103,748,2091,6978,1052,4188,3271,1679,6121,4069,6611,662,1413,678,3,823,3866,3448,42,199,192,187,1778,0,2451,4231,104,512,174,363,337,1,10,15,17,17,9,195,811,120,635,292,751,328,12592,5327,6867,394,4,0,0,0,0,5,39,137,21,1,0
A73340,"Ochsner Accountable Care Network, LLC ","Louisiana, Mississippi ",1/1/2013,1,0,0,"24,941",-3.14%,2.45%,"-8,200,909",0,0,98.15%,"10,825","10,379","261,412,416","269,613,325",  ,  ,50.00%,49.08%,"61,796","9,711","14,175","8,528","63,778","10,708","14,223","8,623","58,095","10,245","13,447","8,221","62,976","11,312","12,633","9,137","11,165",0.994,1.204,1.070,1.063,0.989,1.209,1.114,1.064,0.971,1.203,1.079,1.053,0.985,1.230,1.125,1.096,527,4333,1607,15218,24148,607,4823,1666,17053,6264,10916,5396,2365,14154,10787,17213,6911,137,177,28,475,3328,2715,313,189,149,187,321,2,3784,2546,108,784,379,361,323,9,11,17,18,8,6,204,719,36,939,234,747,308,8967,2528,4967,1458,14,3,0,0,0,9,272,838,181,4,8
A81035,"Christie Clinic Physician Services, LLC ",Illinois ,1/1/2013,1,0,0,"6,107",-5.37%,3.58%,"-2,768,799",0,0,86.99%,"8,797","8,622","51,547,235","54,316,034",  ,  ,50.00%,43.49%,"63,887","9,034","8,905","7,618","59,887","8,920","10,206","7,935","74,588","9,260","10,593","8,058","70,559","8,614","13,514","8,671","9,270",1.006,1.180,1.103,1.056,0.953,1.164,1.072,1.052,0.975,1.141,1.018,1.043,0.927,1.096,1.047,1.011,54,965,231,5945,5860,46,745,147,4922,1112,2736,1552,707,3438,2669,5472,492,36,8,1,98,2750,2383,30,336,16,145,668,0,1639,3524,82,308,338,314,289,1,21,2,13,11,8,178,774,58,673,204,700,392,9188,3260,3967,1920,41,0,0,0,0,0,27,57,21,0,0
A94621,Collaborative Care of Florida LLC ,Florida ,1/1/2013,1,0,0,"15,183",4.42%,2.69%,"5,612,114","5,612,114","2,696,226",98.05%,"8,550","8,013","126,836,861","121,224,747",  ,  ,50.00%,49.02%,"58,806","9,144","12,411","7,471","72,609","8,336","10,186","7,438","67,290","8,230","7,830","7,483","68,617","9,175","11,964","7,594","8,172",0.949,1.150,0.991,0.975,1.016,1.042,0.890,0.976,1.050,1.023,0.939,0.973,1.024,1.098,1.087,1.037,82,961,159,9588,14834,95,1189,206,13345,1786,7794,4246,1357,8595,6588,12826,1529,178,178,7,465,2109,1941,16,126,34,114,212,0,1533,3579,61,443,229,244,231,1,7,5,10,11,6,152,796,23,499,169,717,345,10452,3787,5853,805,7,0,0,0,0,4,85,30,25,0,0
A70850,"ACO Health Partners, LLC ","Florida, New Jersey, Pennsylvania ",1/1/2013,1,0,1,"10,705",6.21%,2.96%,"7,296,532","7,296,532","3,103,401",86.80%,"11,335","10,930","117,538,296","110,241,764",0,0,50.00%,43.40%,"86,871","11,765","9,136","10,335","88,000","10,266","9,123","10,557","94,246","9,586","9,696","10,429","80,036","10,191","8,703","10,095","10,632",1.030,1.153,0.856,1.095,1.025,1.120,0.851,1.105,1.088,1.093,0.859,1.097,1.034,1.056,0.849,1.094,85,2336,1169,6079,10369,98,2584,1111,6577,3117,4766,2068,754,5766,4939,8231,1269,649,229,6,321,3313,2856,66,201,216,241,612,0,1623,4074,118,635,270,360,328,2,10,20,11,16,8,183,780,52,805,261,792,321,11192,4980,5367,834,11,0,0,0,0,0,62,31,18,0,0
A43744,Central Jersey ACO LLC ,New Jersey ,1/1/2013,1,0,0,"21,459",-5.13%,2.49%,"-11,934,471",0,0,92.38%,"11,139","11,076","232,540,364","244,474,835",  ,  ,50.00%,46.19%,"89,696","11,692","16,733","10,577","88,671","10,551","17,054","10,143","87,317","11,080","16,262","10,322","89,140","12,461","16,435","10,888","11,711",1.076,1.177,1.131,1.126,1.069,1.143,1.159,1.126,1.053,1.124,1.200,1.112,1.111,1.117,1.153,1.074,90,1627,845,13521,20876,102,2026,1088,17660,2679,9491,6143,3146,12604,8855,19470,1006,185,196,6,596,3649,3053,46,497,96,290,1152,0,1912,4398,133,395,204,312,280,1,24,8,11,11,9,186,828,95,683,233,734,350,11146,4134,6134,735,143,0,5,0,0,6,110,253,54,0,1
A91256,SERPA-ACO,Nebraska ,1/1/2013,1,0,1,"15,132",-6.37%,2.69%,"-9,052,228",0,0,92.35%,"9,662","9,331","142,003,401","151,055,628","2,106,340",0,50.00%,46.18%,"71,099","8,091","10,450","8,790","62,091","7,957","14,334","9,028","68,328","8,716","12,445","8,985","68,176","10,752","13,027","9,891","10,278",1.013,1.010,0.940,0.967,0.999,1.027,0.944,0.979,1.021,1.004,0.984,0.981,1.016,1.074,0.998,1.009,56,1290,504,11167,14697,51,1442,468,12736,1865,6280,4514,2473,8437,6695,14701,65,42,121,16,187,3458,3226,100,117,52,211,1076,0,2661,2581,130,196,300,325,310,3,5,8,12,11,16,152,847,103,586,111,642,212,9045,4655,2766,1224,400,0,0,1,0,1,67,0,9,0,0
A72294,"Accountable Care Coalition of North Texas, LLC. ",Texas ,1/1/2013,1,0,0,"5,698",7.62%,3.69%,"4,707,990","4,707,990","2,181,324",94.56%,"11,182","11,305","61,781,611","57,073,621",  ,  ,50.00%,47.28%,"86,039","10,824","13,975","12,047","71,089","9,989","11,760","11,057","73,745","10,541","11,042","10,419","75,921","9,647","8,850","9,617","10,330",1.034,1.186,0.995,1.116,1.073,1.106,0.932,1.113,0.968,1.141,0.873,1.077,1.036,1.093,0.845,0.988,69,1192,837,4465,5525,66,971,596,3892,1207,2757,1317,417,3272,2426,4169,640,480,193,15,201,3574,2388,433,588,105,360,508,111,1405,3519,95,921,196,337,268,14,34,12,12,9,8,175,733,43,762,223,816,360,9826,4472,4352,991,11,0,0,0,0,0,44,14,5,0,0
A54859,Keystone ACO,"New York, Pennsylvania ",1/1/2013,1,0,0,"8,588",-10.53%,3.14%,"-7,545,228",0,0,93.39%,"8,601","8,115","71,650,969","79,196,197",  ,  ,50.00%,46.70%,"58,312","6,851","11,212","7,757","60,987","7,445","10,121","7,662","64,993","7,396","10,088","7,833","57,965","8,641","13,199","9,151","9,506",0.996,0.963,0.998,1.063,0.949,0.971,1.007,1.022,0.948,1.023,0.975,1.038,1.012,1.040,1.017,1.034,38,1402,471,6728,8331,42,1442,409,6438,1726,3476,2235,1151,5106,3482,8327,79,20,28,2,132,3271,2585,76,482,146,162,810,0,2235,2571,158,351,257,336,295,3,26,13,11,8,7,152,817,71,797,226,784,229,8916,2758,3257,1204,1696,0,9,1,0,20,78,107,34,2,0
A30316,NATURE COAST ACO LLC ,Florida ,1/1/2013,1,0,1,"6,443",17.06%,3.51%,"13,515,277","13,515,277","5,812,172",87.76%,"12,757","12,277","79,235,200","65,719,923","1,435,480","1,435,480",50.00%,43.88%,"90,607","10,361","18,739","11,214","66,860","9,249","17,022","11,808","70,289","10,196","17,131","11,730","78,863","9,703","16,688","9,968","10,581",1.008,1.121,1.041,1.092,0.997,1.082,1.099,1.133,1.027,1.189,1.084,1.176,1.094,1.239,1.211,1.289,29,831,364,5097,6211,30,863,294,5025,1060,2681,1827,875,3506,2937,6057,163,47,43,2,131,3071,2764,70,185,73,464,1193,0,1456,3655,140,685,233,373,350,2,10,12,13,14,8,167,803,128,682,268,751,256,12240,1056,5237,807,5140,0,0,14,0,14,16,0,2,0,0
A84785,"MCM ACCOUNTABLE CARE ORGANIZATION, LLC ",Florida ,1/1/2013,1,0,0,"8,148",3.67%,3.19%,"4,760,601","4,760,601","1,903,266",81.59%,"16,572","15,899","129,840,707","125,080,107",  ,  ,50.00%,40.80%,"113,818","12,536","16,227","14,817","104,657","12,163","17,420","14,859","100,270","14,078","17,285","15,330","93,954","11,809","17,969","15,580","15,965",1.088,1.289,1.108,1.300,1.066,1.259,1.140,1.332,1.105,1.355,1.137,1.376,1.112,1.324,1.272,1.442,59,800,482,7495,7835,60,658,349,6769,869,2710,2654,1915,4785,3363,7470,362,39,131,4,142,4256,3761,133,306,102,673,2177,0,1779,5636,195,1538,290,492,460,4,17,11,21,22,11,183,841,187,878,389,1020,402,15436,6056,7830,1478,72,0,0,0,0,0,41,1,7,0,0
A82661,"Meritage ACO, LLC ",California ,1/1/2013,1,0,0,"22,482",-5.64%,2.48%,"-11,607,172",0,0,91.85%,"9,386","9,151","205,722,973","217,330,145",  ,  ,50.00%,45.93%,"79,996","6,769","10,158","8,597","88,743","7,772","12,141","8,570","101,350","9,231","12,999","8,639","99,081","10,110","14,462","9,274","9,915",0.996,0.872,0.931,0.916,1.012,0.911,0.953,0.896,1.024,0.960,0.962,0.905,1.049,0.937,0.951,0.885,83,1453,778,17270,21919,85,1326,1018,19489,2004,11216,5986,3276,12649,9833,20679,293,309,306,23,872,2916,2739,59,97,58,334,879,0,2090,3250,104,524,159,191,183,1,4,3,6,3,6,132,782,51,518,127,505,314,9093,3602,5077,241,173,0,5,0,0,4,128,282,21,2,1
A13613,Advocare Well Network,New Jersey ,1/1/2013,1,0,0,"16,000",-7.84%,2.66%,"-14,187,875",0,0,93.12%,"11,686","11,172","180,991,631","195,179,505",  ,  ,50.00%,46.56%,"80,554","8,372","18,377","9,744","97,563","9,307","20,075","10,234","103,612","9,830","17,026","10,482","86,685","11,425","24,369","11,380","12,602",1.005,1.031,1.166,1.068,1.048,1.023,1.274,1.082,1.025,0.996,1.249,1.089,1.044,1.056,1.271,1.097,72,1588,600,9558,15487,107,2043,829,12508,2560,7192,4059,2189,9285,6715,13925,1518,79,99,4,375,4104,3651,113,295,116,418,1586,2,1651,4424,144,511,243,400,374,3,15,8,17,15,8,197,844,136,746,307,942,340,11093,4529,5259,1300,5,0,0,0,0,0,96,129,46,1,2
A76577,"UW Health ACO, Inc. ",Wisconsin ,1/1/2013,1,0,0,"29,280",-2.49%,2.41%,"-5,877,300",0,0,97.47%,"8,325","8,169","235,972,306","241,849,606",  ,  ,50.00%,48.73%,"68,868","8,304","8,185","7,451","61,513","8,242","9,424","7,540","71,584","8,514","10,137","7,545","79,677","8,637","9,792","7,892","8,533",1.047,1.159,0.931,0.986,1.062,1.151,0.986,0.960,1.058,1.116,0.986,0.952,1.123,1.149,0.970,0.966,205,4406,776,20974,28344,187,4286,806,23064,5589,13834,6714,3143,17018,12262,27213,825,254,102,47,839,2664,2420,95,94,74,426,700,0,2377,1912,92,272,268,262,244,2,6,10,9,4,5,150,765,61,640,170,650,233,6890,2576,2879,1431,4,0,0,0,0,4,314,1155,214,4,1
A66307,"Copeland - Beajow Medical Institute, Chtd DBA Internal Medicine Associates",Nevada ,1/1/2013,1,0,0,"5,259",4.88%,3.82%,"3,491,309","3,491,309","1,580,006",92.36%,"13,961","13,323","71,604,902","68,113,593",  ,  ,50.00%,46.18%,"114,028","17,810","25,648","11,614","98,852","17,177","24,450","12,338","105,176","15,975","27,948","11,236","91,442","17,265","26,368","11,242","13,280",1.091,1.341,1.297,1.119,1.097,1.514,1.288,1.139,1.047,1.411,1.211,1.132,1.042,1.352,1.168,1.187,61,560,244,5874,5129,57,426,218,4428,551,2467,1633,608,2904,2355,4272,483,185,102,9,208,4933,3442,276,1073,274,242,1139,0,1288,4890,150,1062,241,421,338,8,55,20,17,13,11,223,739,80,739,292,866,408,11666,4517,6016,1126,7,0,0,0,0,0,23,7,3,1,0
A97296,"Physicians Accountable Care Organization, LLC ",New Mexico ,1/1/2013,1,0,0,"4,777",-5.60%,4.02%,"-2,015,200",0,0,15.40%,"7,792","6,868","36,001,566","38,016,767",  ,  ,50.00%,0.00%,"62,598","5,712","7,550","5,965","53,590","5,673","8,134","5,776","55,968","6,870","7,324","6,241","63,111","7,081","8,325","7,805","8,228",0.956,0.814,0.780,0.846,0.935,0.815,0.763,0.851,0.974,0.916,0.876,0.891,0.976,1.015,0.748,0.959,47,1208,484,3966,4620,45,926,258,3392,1154,2178,1102,343,2457,2320,4001,71,10,324,224,147,2478,2264,61,107,77,245,156,0,2007,2888,201,248,249,226,211,2,7,7,7,5,7,132,738,16,658,131,634,226,7935,1193,2872,750,3119,0,36,0,0,4,65,87,73,2,0
A39327,"Accountable Care Coalition of Central Georgia, LLC. ",Georgia ,1/1/2013,1,0,0,"10,450",-1.02%,2.97%,"-1,094,793",0,0,93.62%,"10,553","9,980","106,832,718","107,927,511",  ,  ,50.00%,46.81%,"68,533","8,692","11,290","9,375","74,021","8,932","12,669","9,114","75,883","8,806","11,351","9,193","72,497","9,191","12,389","9,837","10,661",0.988,1.140,1.078,1.175,1.000,1.137,1.021,1.162,0.980,1.115,1.033,1.145,1.008,1.056,0.952,1.189,129,1811,298,7727,10124,140,1607,228,8149,2078,4564,2853,955,5871,4579,7850,2302,91,59,8,140,3459,2969,231,235,53,367,638,2,1693,3868,248,410,351,411,384,6,14,7,21,19,16,176,776,81,833,257,949,353,12196,6034,5356,793,13,0,0,0,0,0,31,60,21,2,0
A86799,"Accountable Care Coalition of Georgia, LLC. ",Georgia ,1/1/2013,1,0,0,"13,398",1.54%,2.80%,"1,774,190",0,0,88.07%,"8,944","8,316","115,436,027","113,661,837",  ,  ,50.00%,44.03%,"68,963","6,294","7,387","6,777","63,916","6,600","8,089","6,860","63,613","7,143","8,710","6,831","62,964","7,346","8,190","7,488","8,806",0.976,0.988,0.881,1.033,0.988,0.996,0.860,1.025,0.974,1.001,0.868,1.050,0.971,1.008,0.869,1.044,244,5095,1081,4803,12907,307,5200,1068,6332,6073,4729,1842,754,7717,5681,7835,5227,40,162,7,127,2753,2322,103,141,196,204,384,7,2555,2278,204,378,345,308,275,3,8,23,14,14,8,158,720,41,1081,202,604,215,8618,394,3317,654,4252,0,119,0,0,0,159,75,77,0,0
A48354,"NOMS ACO, LLC ",Ohio ,1/1/2013,1,0,1,"6,675",-0.56%,3.46%,"-377,287",0,0,95.85%,"10,335","9,682","66,885,291","67,262,578","1,737,160",0,50.00%,47.92%,"70,622","9,335","18,290","9,520","77,099","9,023","14,805","9,427","66,245","9,009","13,934","8,670","87,163","9,772","15,044","9,394","10,394",1.000,1.143,1.229,1.092,1.037,1.118,1.160,1.072,1.057,1.096,1.095,1.052,1.187,1.144,1.122,1.070,56,787,162,4551,6471,65,806,192,5408,1060,2937,1802,876,3850,2825,6265,242,14,16,2,136,3111,2765,105,223,43,357,1152,0,2272,2875,160,537,250,335,313,3,14,5,15,15,6,174,796,104,834,210,723,246,9878,4043,4023,1805,7,0,0,0,0,0,26,24,20,0,1
A10419,Morehouse Choice ACO-ES,Georgia ,1/1/2013,1,0,0,"9,053",5.07%,3.09%,"3,850,825","3,850,825","1,675,995",88.82%,"8,708","7,617","76,002,169","72,151,344",  ,  ,50.00%,44.41%,"63,933","7,112","6,726","6,555","73,688","6,589","5,838","5,817","69,215","6,409","5,564","5,973","64,597","6,761","6,458","6,142","8,267",0.970,1.196,0.924,1.162,0.977,1.193,0.893,1.140,1.000,1.195,0.900,1.163,0.971,1.122,0.919,1.205,226,4231,1080,4971,8728,276,3427,907,4118,4075,3015,1470,493,5339,3714,769,8036,56,106,3,83,2826,2478,118,75,173,149,212,0,2826,1842,241,318,159,324,295,3,4,21,19,13,5,199,574,19,1077,248,577,195,6217,2402,2722,738,354,0,18,0,0,3,254,1439,174,20,12
A09602,"Lower Shore ACO, LLC ","Delaware, Maryland, Virginia ",1/1/2013,1,0,1,"10,686",2.72%,2.96%,"4,130,951",0,0,76.43%,"14,702","14,557","151,687,029","147,556,078","2,021,640",0,50.00%,38.21%,"98,725","15,130","21,065","12,454","95,368","15,803","21,976","12,877","97,730","15,032","20,804","12,662","101,040","15,843","18,335","12,569","14,302",1.029,1.321,1.279,1.163,1.020,1.326,1.318,1.139,1.070,1.281,1.261,1.127,1.119,1.307,1.184,1.112,120,859,569,7288,10318,120,1079,649,8470,1399,4595,3079,1613,6064,4622,8644,1784,66,12,7,173,5784,5102,70,592,55,339,1540,0,2715,3450,297,657,298,411,373,3,32,4,18,13,14,184,834,147,937,324,882,281,11729,5021,5004,1664,40,0,0,0,0,0,21,0,4,0,0
